id_str,tweet_url,created_at,text,lang,retweet_count,screen_name,url,hashtags,query,in_reply_to_screen_name,in_reply_to_status_id,user_mention,media,lat,lng
378601480850513921,https://twitter.com/FrancisNCompany/status/378601480850513921,2013-09-13 19:30:01+00:00,#California #minimumwage will increase to $10 an hour. Will this be signed soon? #economy #pay http://t.co/RDjULAYeXI,en,0,FrancisNCompany,http://www.huffingtonpost.com/2013/09/12/california-minimum-wage-increase_n_3908620.html?utm_hp_ref=business&ir=Business&utm_hp_ref=business,California,lang:en #economy,,,,,,
378600987381882881,https://twitter.com/YouNews5/status/378600987381882881,2013-09-13 19:28:04+00:00,"Economix Blog: Been Down So Long, It Looks Like Up to Me: Is it good news if fewer people are working... http://t.co/NI8XZC1pVY #EconomY",en,0,YouNews5,http://nyti.ms/18c8Vii,EconomY,lang:en #economy,,,,,,
378600638067658752,https://twitter.com/TheRealNews365/status/378600638067658752,2013-09-13 19:26:40+00:00,What Will a Total Economic Collapse Look Like? http://t.co/fjKhNkVDVL #news #usa #economy #cnn #foxnews #msnbc #ap #nyt #tcot #wsj,en,0,TheRealNews365,http://bit.ly/1821uMy,news,lang:en #economy,,,,,,
378600631314808832,https://twitter.com/heywho/status/378600631314808832,2013-09-13 19:26:39+00:00,Economic Collapse Seen Through Aerial Photos of Abandoned Mansions http://t.co/MykqyIGJkZ http://t.co/VCT3tlCvX4 #p2 #Economy v/@TKO_wens,en,0,heywho,http://Wired.com,p2,lang:en #economy,,,TKO_wens,,,
378600407536525312,https://twitter.com/txbiz/status/378600407536525312,2013-09-13 19:25:45+00:00,Retail sales advance slowly in August http://t.co/9gQpicsbik #business #economy #sales,en,1,txbiz,http://ow.ly/oQNDy,business,lang:en #economy,,,,,,
378600316473966592,https://twitter.com/JOC_Updates/status/378600316473966592,2013-09-13 19:25:24+00:00,#JOCmember: Analysts slash growth forecasts for #Asia: http://t.co/H3yKVS2iCL #economy,en,0,JOC_Updates,http://ow.ly/oQuhb,JOCmember,lang:en #economy,,,,,,
378599836137697280,https://twitter.com/MissOdaro/status/378599836137697280,2013-09-13 19:23:29+00:00,"Poorer Countries Continue to Grow Faster, Drive World #Economy-U.N. http://t.co/SveDNrRPGN",en,0,MissOdaro,http://nyti.ms/19PDopv,Economy,lang:en #economy,,,,,,
378599526509993984,https://twitter.com/FollowFinanzas/status/378599526509993984,2013-09-13 19:22:15+00:00,#news Passive fund manager Vanguard turns activist in some board votes http://t.co/YSnHfUSuUt #economy,en,0,FollowFinanzas,http://dlvr.it/3yXVc9,news,lang:en #economy,,,,,,
378599340862083072,https://twitter.com/VenezuelaInUS/status/378599340862083072,2013-09-13 19:21:31+00:00,#Venezuela Launches Superior Organ of the #Economy to avoid shortages of goods and promote economic stability http://t.co/wY2TypHVwl,en,0,VenezuelaInUS,http://venezuela-us.org/2013/09/13/venezuela-launches-superior-organ-of-the-economy/,Venezuela,lang:en #economy,,,,,,
378599057146806272,https://twitter.com/361Acupoints/status/378599057146806272,2013-09-13 19:20:23+00:00,Doctors Going Broke http://t.co/RHeaUpTnA6 #AcupunctureMindMap Links http://t.co/c9f7GFopmG #Health #Doctors #Economy,en,0,361Acupoints,http://youtu.be/nrZCOeKcnyo,AcupunctureMindMap,lang:en #economy,,,,,,
378599036309094400,https://twitter.com/CAPE_ACEP/status/378599036309094400,2013-09-13 19:20:18+00:00,The #Lehman anniversary. Five years in charts. http://t.co/hVDbpqGry3 #economy #subprime #recession,en,0,CAPE_ACEP,http://www.economist.com/news/finance-and-economics/21586333-five-years-charts?fsrc=rss|fec,Lehman,lang:en #economy,,,,,,
378598792091930625,https://twitter.com/AmandaJonesQ/status/378598792091930625,2013-09-13 19:19:20+00:00,RT @ultraerp: RT @industryweek: Manufacturers Sound Off on Fiscal Challenges http://t.co/LWs61AwVCp #economy,en,1,AmandaJonesQ,http://ow.ly/oMD0t,economy,lang:en #economy,,,ultraerp,,,
378598763570266113,https://twitter.com/AFR_Oldtown/status/378598763570266113,2013-09-13 19:19:13+00:00,Consumer Sentiment in U.S. Falls to Lowest Since April http://t.co/qDj2eT6TJ9 #Economy,en,0,AFR_Oldtown,http://goo.gl/kAwmgm,Economy,lang:en #economy,,,,,,
378598607412158464,https://twitter.com/AFR_Kierland/status/378598607412158464,2013-09-13 19:18:36+00:00,US Retail Sales Rise Slightly http://t.co/8uHdOaEcae #Economy,en,0,AFR_Kierland,http://goo.gl/3Vo74c,Economy,lang:en #economy,,,,,,
378598598230814721,https://twitter.com/Histerius/status/378598598230814721,2013-09-13 19:18:34+00:00,RT @WashTimes: #California passes minimum wage hike to $10 an hour  http://t.co/QSnSrdn2pT  #wages #economy,en,5,Histerius,http://wtim.es/19OU3cW,California,lang:en #economy,,,WashTimes,,,
378598565620097025,https://twitter.com/Presstitution/status/378598565620097025,2013-09-13 19:18:26+00:00,NBC Downplays Good News 4 GOP in Latest Poll http://t.co/NbVolNkBjM #economy #GOP #Politico #poll,en,0,Presstitution,http://j.mp/16qFqg3,economy,lang:en #economy,,,,,,
378598362171203585,https://twitter.com/AFR_Kingman/status/378598362171203585,2013-09-13 19:17:38+00:00,Consumer Confidence in U.S. Economy Falls to 5-Month Low http://t.co/uuhMNtyoD5 #Economy,en,0,AFR_Kingman,http://goo.gl/KW85Iv,Economy,lang:en #economy,,,,,,
378598218126618624,https://twitter.com/AllLanguages/status/378598218126618624,2013-09-13 19:17:03+00:00,Spain Cash-Starved Firms Seeking Growth Run Out of Time http://t.co/Nb3WqfbaIn #Spain #economy #economicrecovery #recession #euro,en,0,AllLanguages,http://buff.ly/13RFR1V,Spain,lang:en #economy,,,,,,
378598026128162816,https://twitter.com/rizshafiq/status/378598026128162816,2013-09-13 19:16:18+00:00,RT @MSM_LHR: The policy of keeping the national #economy alive on the ventilator of costly foreign loans would destroy the economy. #RisePa…,en,2,rizshafiq,,economy,lang:en #economy,,,MSM_LHR,,,
378597945379008513,https://twitter.com/AFR_Gainey/status/378597945379008513,2013-09-13 19:15:58+00:00,"Goldman Sees Risk of Gold Below $1,000 as U.S. Economy Gains http://t.co/Ll05twalxo #Economy",en,0,AFR_Gainey,http://goo.gl/HFyOyl,Economy,lang:en #economy,,,,,,
378597904770166784,https://twitter.com/oldsouthmk/status/378597904770166784,2013-09-13 19:15:49+00:00,What is happening to Cyprus and its economy? @MMLatest http://t.co/isfGrlbWCg #cyprus #economy,en,0,oldsouthmk,http://ow.ly/oIFwJ,cyprus,lang:en #economy,,,mmlatest,,,
378597771671908353,https://twitter.com/CAPE_ACEP/status/378597771671908353,2013-09-13 19:15:17+00:00,How to Stop the Next #Financial Crisis: The #Fed Might Be Our Last Great Hope. http://t.co/hqPA6EfLMy  #economy #recession,en,0,CAPE_ACEP,http://www.theatlantic.com/business/archive/2013/09/how-to-stop-the-next-financial-crisis-the-fed-might-be-our-last-great-hope/279594/,Financial,lang:en #economy,,,,,,
378597749799002113,https://twitter.com/VoteGOP2014/status/378597749799002113,2013-09-13 19:15:12+00:00,#California passes minimum wage hike to $10 an hour http://t.co/GgcZb2WBmr  #wages #economy,en,1,VoteGOP2014,http://buff.ly/18XCc2c,California,lang:en #economy,,,,,,
378597738213961728,https://twitter.com/AFR_Corporate/status/378597738213961728,2013-09-13 19:15:09+00:00,"Goldman Sees Risk of Gold Below $1,000 on U.S. Economy http://t.co/MhcXzpjdfB #Economy",en,0,AFR_Corporate,http://goo.gl/JfJVO4,Economy,lang:en #economy,,,,,,
378597587386785792,https://twitter.com/metanoik/status/378597587386785792,2013-09-13 19:14:33+00:00,Will Mexico's soccer team and economy both fall short of goals? - Christian Science Monitor http://t.co/JkEnDHY8g3 #economy,en,0,metanoik,http://dlvr.it/3yXQfh,economy,lang:en #economy,,,,,,
378597586342383618,https://twitter.com/metanoik/status/378597586342383618,2013-09-13 19:14:33+00:00,Mickelson shoots 1-under 70 after late arrival at BMW - Golf Channel http://t.co/GOjtdVXwHj #economy,en,0,metanoik,http://dlvr.it/3yXQfX,economy,lang:en #economy,,,,,,
378597572085940224,https://twitter.com/YahooFinance/status/378597572085940224,2013-09-13 19:14:29+00:00,"RT @aarontask: China's Economy Is Back! But is it ""good""? @LaurenLyster and I discuss http://t.co/v6qM3NfJVZ $FXI #China #economy",en,8,YahooFinance,http://yhoo.it/1daYKzI,China,lang:en #economy,,,aarontask,,,
378597502879944704,https://twitter.com/Whitechnoleg/status/378597502879944704,2013-09-13 19:14:13+00:00,RT @SimplyHired: 5 Ways To Use the Simply Hired Trends Tools: http://t.co/AF2XYu0fKm #economy #jobsearch #jobtips,en,4,Whitechnoleg,http://ow.ly/oQEMU,economy,lang:en #economy,,,SimplyHired,,,
378597451495518208,https://twitter.com/AFR_Biltmore/status/378597451495518208,2013-09-13 19:14:01+00:00,"U.S. economic growth gauge highest since 2010, annual rate rises http://t.co/O1Q2eXErDy #Economy",en,0,AFR_Biltmore,http://goo.gl/JWgRRx,Economy,lang:en #economy,,,,,,
378597443627409408,https://twitter.com/ConstructionVam/status/378597443627409408,2013-09-13 19:13:59+00:00,"RT @nickdevonport: Construction output rises in July, raising recovery hopes http://t.co/9TObRqUkfo #construction #economy",en,1,ConstructionVam,http://ow.ly/22PPek,construction,lang:en #economy,,,nickdevonport,,,
378597232397660161,https://twitter.com/AFR_Albuquerque/status/378597232397660161,2013-09-13 19:13:08+00:00,The Internet of Things could break U.S. economy out of ‘slow-growth rut’ http://t.co/DaJhP0EMkX #Economy,en,0,AFR_Albuquerque,http://goo.gl/z6qnh4,Economy,lang:en #economy,,,,,,
378596660927930368,https://twitter.com/thejoshuablog/status/378596660927930368,2013-09-13 19:10:52+00:00,Via @TPEconomy: How Some CEOs Cheat Their Way To Higher Pay http://t.co/JOXYd7vv3F | #p2 #economy,en,0,thejoshuablog,http://bit.ly/1esNqmv,p2,lang:en #economy,,,TPEconomy,,,
378596656444608512,https://twitter.com/Alex_Carrick/status/378596656444608512,2013-09-13 19:10:51+00:00,“Profiling Canada’s Six Largest Cities (Part 2)” http://t.co/eFmiyTc3or #economy #construction #business #finance,en,0,Alex_Carrick,http://tinyurl.com/n4sje2u,economy,lang:en #economy,,,,,,
378596368660840448,https://twitter.com/croesus2009/status/378596368660840448,2013-09-13 19:09:42+00:00,"CEI Opposes Risky, Race-Conscious Federal Lending Requirements in Supreme Court Case http://t.co/xwKRlX8iRD #economy",en,0,croesus2009,http://goo.gl/fb/nhJmv,economy,lang:en #economy,,,,,,
378596262070587392,https://twitter.com/Cagsil/status/378596262070587392,2013-09-13 19:09:17+00:00,How Equality Survives In Capitalism http://t.co/oarAiGI5wV #America #Equality #Politics #Laws #Economy #Capitalism #Teach #Society #Truth,en,0,Cagsil,http://hub.me/a5NQJ,America,lang:en #economy,,,,,,
378596121167155200,https://twitter.com/GoAom/status/378596121167155200,2013-09-13 19:08:43+00:00,Rates improve Slightly with stronger bonds &amp; sluggish economic expansion. http://t.co/CyapbM2HdO #interestrates #mortgage #homeloan #economy,en,0,GoAom,http://bloom.bg/15oqD5w,interestrates,lang:en #economy,,,,,,
378596020935864320,https://twitter.com/metanoik/status/378596020935864320,2013-09-13 19:08:20+00:00,Will Mexico's soccer team and economy both fall short of goals? - Christian Science Monitor http://t.co/4TqkYRsJ7o #economy,en,0,metanoik,http://dlvr.it/3yXLw3,economy,lang:en #economy,,,,,,
378596019933437954,https://twitter.com/metanoik/status/378596019933437954,2013-09-13 19:08:19+00:00,The Real Reason Creative Workers Are Good for the Economy - The Atlantic Cities http://t.co/4aBJm4vDmP #economy,en,0,metanoik,http://dlvr.it/3yXLvp,economy,lang:en #economy,,,,,,
378595840321155072,https://twitter.com/WinThisHouse_/status/378595840321155072,2013-09-13 19:07:36+00:00,RT @Cagsil: America Economic Troubles Explained http://t.co/v8pvg8YZ1Z #America #Economy #Currency #Debt #Laws #Politics #Poverty #Homeless…,en,1,WinThisHouse_,http://hub.me/a6Ksc,America,lang:en #economy,,,Cagsil,,,
378595829914673152,https://twitter.com/KellyRek/status/378595829914673152,2013-09-13 19:07:34+00:00,RT @democracyatwrk: RT@RebelCapitalist: Fiscal Crises: Coming To A City Near You? http://t.co/ZCKOOjQFM4   #capitalism  #economy #detroit,en,1,KellyRek,http://j.mp/1b6BaTK,capitalism,lang:en #economy,,,democracyatwrk,,,
378595678857228288,https://twitter.com/ZShengelia/status/378595678857228288,2013-09-13 19:06:58+00:00,RT @narkeviciute: After #economy war on #UA&amp;#MD #Russia pins #Lithuania! Transportation is being blocked!Note is an urge! http://t.co/BtGUc…,en,7,ZShengelia,,economy,lang:en #economy,,,narkeviciute,,,
378595387554406400,https://twitter.com/pitapolicy/status/378595387554406400,2013-09-13 19:05:49+00:00,"Again, argument to make military budget transparent ""The military owns land. Not the state. ~Diane Singerman @AmericanU #EgyptMEI #Economy""",en,1,pitapolicy,,EgyptMEI,lang:en #economy,,,AmericanU,,,
378595213507588096,https://twitter.com/ultraerp/status/378595213507588096,2013-09-13 19:05:07+00:00,RT @industryweek: Manufacturers Sound Off on Fiscal Challenges http://t.co/LWs61AwVCp #economy,en,1,ultraerp,http://ow.ly/oMD0t,economy,lang:en #economy,,,IndustryWeek,,,
378594989048995840,https://twitter.com/Mancman10/status/378594989048995840,2013-09-13 19:04:14+00:00,@SamSussex Many..tories..wish..Osborne..hadn't..been..so..boastful&amp;would..rather..he..waited..to..see..what..happens..#economy..@_Lilykins,en,0,Mancman10,,economy,lang:en #economy,SamSussex,378594266265960448,SamSussex,,,
378594827455053824,https://twitter.com/MalloryEditing/status/378594827455053824,2013-09-13 19:03:35+00:00,RT @WashTimes: #California passes minimum wage hike to $10 an hour  http://t.co/QSnSrdn2pT  #wages #economy,en,5,MalloryEditing,http://wtim.es/19OU3cW,California,lang:en #economy,,,WashTimes,,,
378594707086929920,https://twitter.com/WashTimes/status/378594707086929920,2013-09-13 19:03:06+00:00,#California passes minimum wage hike to $10 an hour  http://t.co/QSnSrdn2pT  #wages #economy,en,5,WashTimes,http://wtim.es/19OU3cW,California,lang:en #economy,,,,,,
378594648576774144,https://twitter.com/JeanettePowerWG/status/378594648576774144,2013-09-13 19:02:52+00:00,Will Canada be competitive? #global #economy #GDP http://t.co/zu8LPOwtCK,en,0,JeanettePowerWG,http://goo.gl/in5d5F,global,lang:en #economy,,,,,,
378594546193420288,https://twitter.com/Cagsil/status/378594546193420288,2013-09-13 19:02:28+00:00,America Economic Troubles Explained http://t.co/v8pvg8YZ1Z #America #Economy #Currency #Debt #Laws #Politics #Poverty #Homeless #Rights,en,1,Cagsil,http://hub.me/a6Ksc,America,lang:en #economy,,,,,,
378594510336688129,https://twitter.com/Iqbal92S/status/378594510336688129,2013-09-13 19:02:19+00:00,RT @TahirulQadri: The policy of keeping the national #economy alive on the ventilator of costly foreign loans would destroy the economy. #R…,en,90,Iqbal92S,,economy,lang:en #economy,,,TahirulQadri,,,
378594500198690817,https://twitter.com/dpumgt/status/378594500198690817,2013-09-13 19:02:17+00:00,Startup funding in Denver exceeded $280M http://t.co/U6FBb6t9AF #Denver #cities #economy #localgov #startup #entrepreneur,en,0,dpumgt,http://theupstart.co/20783/colorado-digital-startups-raised-500m-in-2012/,Denver,lang:en #economy,,,,,,
378594413012066304,https://twitter.com/Calculated_Ind/status/378594413012066304,2013-09-13 19:01:56+00:00,"The truth hurts, but the #STEM crisis is not a myth http://t.co/fuIFTb8T1W  #Skills RT @huffingtonpost  #US #Economy",en,0,Calculated_Ind,http://huff.to/1e2ew2S,STEM,lang:en #economy,,,HuffingtonPost,,,
378594231000260608,https://twitter.com/MikeEHill/status/378594231000260608,2013-09-13 19:01:13+00:00,"RT @GoodwillDet: As we evolve, we look forward to seeing the region’s #economy evolve by helping put #Metro #Detroit back to work: http://t…",en,2,MikeEHill,,economy,lang:en #economy,,,GoodwillDet,,,
378594195809656832,https://twitter.com/StratX_LLC/status/378594195809656832,2013-09-13 19:01:04+00:00,"#economy ""Wall Street Journal Economic Forecast Survey September 2013 - Notable Aspects"" @ http://t.co/RmdocvkmGg",en,0,StratX_LLC,http://www.stratxllc.com/wall-street-journal-economic-forecast-survey-september-2013-notable-aspects/,economy,lang:en #economy,,,,,,
378594165556137984,https://twitter.com/academymortgage/status/378594165556137984,2013-09-13 19:00:57+00:00,Hurt by the recession? Now is the time to buy #economy #mortgage  http://t.co/gVPka9pwQf,en,1,academymortgage,http://bit.ly/1d41Bu6,economy,lang:en #economy,,,,,,
378594100674437121,https://twitter.com/ReedConstrData/status/378594100674437121,2013-09-13 19:00:42+00:00,#Keystone XL proponents use pencils to make their point http://t.co/Y46Zs7Qwg1 #Energy #Economy | @fuelfixblog,en,0,ReedConstrData,http://bit.ly/18X6Gl3,Keystone,lang:en #economy,,,fuelfixblog,,,
378594098262732800,https://twitter.com/DemianCaroline/status/378594098262732800,2013-09-13 19:00:41+00:00,Ethiopia's growing #economy helps cut down mortality rates for #kids http://t.co/iHVEDU4Kmo,en,0,DemianCaroline,http://www.bbc.co.uk/news/world-africa-24084472#TWEET889162,economy,lang:en #economy,,,,,,
378593931254317056,https://twitter.com/FrancisNCompany/status/378593931254317056,2013-09-13 19:00:01+00:00,Is the U.S. #economy booming? This #hospitality industry is looking into #IPO  http://t.co/KLjIdNKJvF,en,0,FrancisNCompany,http://www.businessweek.com/articles/2013-09-13/hilton-checks-in-to-ipo-as-hotels-stay-crowded#r=hpt-ls,economy,lang:en #economy,,,,,,
378593900102832129,https://twitter.com/Communiteeco/status/378593900102832129,2013-09-13 18:59:54+00:00,#consumer #economy Welcome To Wisconsin: Where The Streets Are Literally Flowing With Chee... http://t.co/teWPK64WFy #capitalism #dollar,en,0,Communiteeco,http://bit.ly/1esKQwU,consumer,lang:en #economy,,,,,,
378593377073131520,https://twitter.com/TruthtoCons/status/378593377073131520,2013-09-13 18:57:49+00:00,RT @Serpentine202: #TeaParty Idiots Gleefully Anticipate #GovernmentShutdown In Two Weeks http://t.co/jch3t704yg #politics #economy #auster…,en,6,TruthtoCons,http://www.addictinginfo.org/2013/09/12/house-gop-is-forcing-a-government-shutdown/,TeaParty,lang:en #economy,,,Serpentine202,,,
378593371419181056,https://twitter.com/ItalyTravel/status/378593371419181056,2013-09-13 18:57:48+00:00,"RT @Bovim: @FastCompany: We live in the Age of Disruption. Looking back, it will seem like this century's Industrial Age.  #economy #tech #…",en,1,ItalyTravel,,economy,lang:en #economy,,,Bovim,,,
378593094519635968,https://twitter.com/theFinancials/status/378593094519635968,2013-09-13 18:56:42+00:00,"#US #Retail Sales rose 0.2% in Aug, to $426.6 Billion
#economy #RetailSales http://t.co/A9FrvATh94",en,0,theFinancials,http://www.thefinancials.com/?s=ret_sale_mnt_us,US,lang:en #economy,,,,,,
378593039083921408,https://twitter.com/wataha13/status/378593039083921408,2013-09-13 18:56:29+00:00,RT @narkeviciute: After #economy war on #UA&amp;#MD #Russia pins #Lithuania! Transportation is being blocked!Note is an urge! http://t.co/BtGUc…,en,7,wataha13,,economy,lang:en #economy,,,narkeviciute,,,
378592946385211392,https://twitter.com/JoelXlinch/status/378592946385211392,2013-09-13 18:56:06+00:00,working on #Economy,en,0,JoelXlinch,,Economy,lang:en #economy,,,,,,
378592822133526529,https://twitter.com/Semidoppel/status/378592822133526529,2013-09-13 18:55:37+00:00,Pondering #Shopping Now and Then http://t.co/DFfVIkdaJW #consumermarket #cyberworld #economy #life #stories #consumer,en,0,Semidoppel,http://goo.gl/fb/PsQwf,Shopping,lang:en #economy,,,,,,
378592720799137792,https://twitter.com/TheEconomyTrap/status/378592720799137792,2013-09-13 18:55:13+00:00,"U.S. Business Inventories Rise, May Lift Third-Quarter Growth http://t.co/iFodFn9goc #economy",en,0,TheEconomyTrap,http://trap.it/5xRRr8,economy,lang:en #economy,,,,,,
378592668185403392,https://twitter.com/JoelXlinch/status/378592668185403392,2013-09-13 18:55:00+00:00,@Nonfa_sense @VICOTVS RT #Economy soon,en,0,JoelXlinch,,Economy,lang:en #economy,Nonfa_sense,378591126967812096,Nonfa_sense,,,
378592475931111425,https://twitter.com/Communiteeco/status/378592475931111425,2013-09-13 18:54:14+00:00,"#news #politics Everyone Is Happy About the Surveillance Debate: 

Here is James Clapper, t... http://t.co/K9rqtJdgKE #economy #trending",en,0,Communiteeco,http://bit.ly/1esJEtu,news,lang:en #economy,,,,,,
378592418943488000,https://twitter.com/Alex_Carrick/status/378592418943488000,2013-09-13 18:54:01+00:00,“Canada has (Slight) Bragging Rights over US Based on August’s Labor Data (Part 2)” http://t.co/dWMIcQCeWf #economy #construction...,en,0,Alex_Carrick,http://tinyurl.com/k79nbe4,economy,lang:en #economy,,,,,,
378592325607641089,https://twitter.com/LeonoraInterssa/status/378592325607641089,2013-09-13 18:53:39+00:00,RT @KatNikulainen: News Summary: EU leaders haggle over bank reforms  via @josephjett #economy http://t.co/NNsZz4E4ct,en,1,LeonoraInterssa,http://yhoo.it/18jlzSr,economy,lang:en #economy,,,KatNikulainen,,,
378592280661069824,https://twitter.com/theFinancials/status/378592280661069824,2013-09-13 18:53:28+00:00,"#US Producer Price Index rose 0.3% in Aug
#economy #PPI #producerprices http://t.co/wN2RgzkIjk",en,0,theFinancials,http://www.thefinancials.com/?s=ppi_grw_mnt_us,US,lang:en #economy,,,,,,
378592137677635585,https://twitter.com/KatNikulainen/status/378592137677635585,2013-09-13 18:52:54+00:00,News Summary: EU leaders haggle over bank reforms  via @josephjett #economy http://t.co/NNsZz4E4ct,en,1,KatNikulainen,http://yhoo.it/18jlzSr,economy,lang:en #economy,,,josephjett,,,
378592090571440128,https://twitter.com/JSaryuszWolski/status/378592090571440128,2013-09-13 18:52:42+00:00,RT @narkeviciute: After #economy war on #UA&amp;#MD #Russia pins #Lithuania! Transportation is being blocked!Note is an urge! http://t.co/BtGUc…,en,7,JSaryuszWolski,,economy,lang:en #economy,,,narkeviciute,,,
378591489669861376,https://twitter.com/metanoik/status/378591489669861376,2013-09-13 18:50:19+00:00,China Hems In Private Sleuths Seeking Fraud - New York Times http://t.co/Z05IVIRUrR #economy,en,0,metanoik,http://dlvr.it/3yX8Td,economy,lang:en #economy,,,,,,
378591399442001921,https://twitter.com/KellyRek/status/378591399442001921,2013-09-13 18:49:58+00:00,RT @profwolff: #Reaganomics: 32 Years of Failed Policy | Interview with Richard Wolff: http://t.co/3ZfSjwNzIV @RT_com #economy #EconomicRec…,en,18,KellyRek,http://bit.ly/1d7Ea4f,Reaganomics,lang:en #economy,,,profwolff,,,
378591015919042560,https://twitter.com/MARIOAPOSTOLOU/status/378591015919042560,2013-09-13 18:48:26+00:00,"Rents in Greater London rose 1.7% in August, the first monthly increase in the capital since March
#property #landlords #investment #economy",en,1,MARIOAPOSTOLOU,,property,lang:en #economy,,,,,,
378590834653798400,https://twitter.com/TSCAdvantage/status/378590834653798400,2013-09-13 18:47:43+00:00,Intellectual property theft is a BIG problem. But can we agree on how to solve it? http://t.co/zVv93nhc5O #cybersecurity #IP #theft #economy,en,0,TSCAdvantage,http://bit.ly/12Z1f4x,cybersecurity,lang:en #economy,,,,,,
378590646392459264,https://twitter.com/randomroger/status/378590646392459264,2013-09-13 18:46:58+00:00,RT @GlobalXFunds: #Indonesia aims to boost #economy as emerging #Asia struggles - Channel NewsAsia http://t.co/Qso0sTOcl8,en,1,randomroger,http://ow.ly/oJwTJ,Indonesia,lang:en #economy,,,GlobalXFunds,,,
378590452481785856,https://twitter.com/JayBateman/status/378590452481785856,2013-09-13 18:46:12+00:00,Co-Ownership Planning: When You Shouldn’t Co-Title Your Assets http://t.co/qTQBx08Zqt #economy #finance #business #Vistage #CEO,en,0,JayBateman,http://ow.ly/oDG5c,economy,lang:en #economy,,,,,,
378590395716079616,https://twitter.com/GlobalXFunds/status/378590395716079616,2013-09-13 18:45:58+00:00,#Indonesia aims to boost #economy as emerging #Asia struggles - Channel NewsAsia http://t.co/Qso0sTOcl8,en,1,GlobalXFunds,http://ow.ly/oJwTJ,Indonesia,lang:en #economy,,,,,,
378590221916311552,https://twitter.com/CAPE_ACEP/status/378590221916311552,2013-09-13 18:45:17+00:00,Mark #Carney was testy as he tried to explain new interest-rate policy to MPs. http://t.co/0pQjOklr3Q #uk #economy #europe,en,0,CAPE_ACEP,http://www.theguardian.com/business/2013/sep/12/mark-carney-select-committee-interest-rates,Carney,lang:en #economy,,,,,,
378590022045552640,https://twitter.com/WellfleetBiz/status/378590022045552640,2013-09-13 18:44:29+00:00,"#business #economy REFILE-UPDATE 1-India lures chip makers, says IBM and STMicro interested http://t.co/Goy1ZdLMwA",en,0,WellfleetBiz,http://ow.ly/2zSwxs,business,lang:en #economy,,,,,,
378589887982616576,https://twitter.com/AmericanForUSA/status/378589887982616576,2013-09-13 18:43:57+00:00,Honor Larry Summers’ disastrous record: Name him Fed chair today! (Sarcasm) http://t.co/sPOjVIeJZt #economy #tcot #conservative #America,en,0,AmericanForUSA,http://www.salon.com/2013/09/13/why_larry_summers_should_be_named_fed_chair_today/,economy,lang:en #economy,,,,,,
378589727173013504,https://twitter.com/Time4Hemp/status/378589727173013504,2013-09-13 18:43:19+00:00,Bless #marijuana growers who risk everything to get effective medicine to patients in need #Time4Hemp #change #mmot #mmj #economy #news #USA,en,4,Time4Hemp,,marijuana,lang:en #economy,,,,,,
378589622588014592,https://twitter.com/MARIOAPOSTOLOU/status/378589622588014592,2013-09-13 18:42:54+00:00,"High LTV house purchase Lending rose 47% year-on-year in August, according to chartered surveyor e.surv
#property #investment #economy",en,1,MARIOAPOSTOLOU,,property,lang:en #economy,,,,,,
378589434012520448,https://twitter.com/LoveUnityMagic/status/378589434012520448,2013-09-13 18:42:09+00:00,#Economy -- What A Difference A Decade Makes - Even as the popular press if focused on the 5 year anniversary of L... http://t.co/2NzlcvjctA,en,0,LoveUnityMagic,http://ow.ly/2zSxxZ,Economy,lang:en #economy,,,,,,
378589429582934017,https://twitter.com/metanoik/status/378589429582934017,2013-09-13 18:42:08+00:00,UN chief slams Syrian president - http://t.co/GlnflaqXUd http://t.co/yL0RLvLdgy #economy,en,0,metanoik,http://Aljazeera.com,economy,lang:en #economy,,,,,,
378589357549973504,https://twitter.com/MsMRwp/status/378589357549973504,2013-09-13 18:41:51+00:00,RT @TahirulQadri: The policy of keeping the national #economy alive on the ventilator of costly foreign loans would destroy the economy. #R…,en,90,MsMRwp,,economy,lang:en #economy,,,TahirulQadri,,,
378589180735262720,https://twitter.com/andresjaimes97/status/378589180735262720,2013-09-13 18:41:09+00:00,"Una imagen, mil palabras. #soccer #game #economy #marketing #match #friends #evening http://t.co/25OZTd9yWU",en,0,andresjaimes97,http://instagram.com/p/eNgAl-q_R7/,soccer,lang:en #economy,,,,,,
378589139240628224,https://twitter.com/SusanThurReport/status/378589139240628224,2013-09-13 18:40:59+00:00,"By every measure, the big banks are bigger http://t.co/JUwV7iAzHR #economy",en,0,SusanThurReport,http://finance.fortune.cnn.com/2013/09/13/too-big-to-fail-banks/,economy,lang:en #economy,,,,,,
378588914467880961,https://twitter.com/BankruptingAm/status/378588914467880961,2013-09-13 18:40:05+00:00,"Colorado’s #economy expanded 2.1% in 2012. Find out more with 50 States in 50 Weeks:
 http://t.co/w8ttKWnx5r",en,0,BankruptingAm,http://bnkrpt.am/18WnEjn,economy,lang:en #economy,,,,,,
378588634309738496,https://twitter.com/StartupsBeat/status/378588634309738496,2013-09-13 18:38:58+00:00,RT @gtpNOW: Estimote Wins Best Hardware #Startup At TechCrunch Disrupt SF http://t.co/hZASFwBYGH #retail #electronics #economy,en,1,StartupsBeat,http://goo.gl/rVydCj,Startup,lang:en #economy,,,gtpNOW,,,
